knife,img,match,band,correlation
E24:E28,8,nonmatch,20-30,0.112171790063229
E24:E28,9,nonmatch,20-30,0.051824769877645
E24:E27,1,nonmatch,20-30,0.123169022832926
E24:E27,2,nonmatch,20-30,0.137060750452152
E24:E27,3,nonmatch,20-30,0.194928947622158
E24:E27,4,nonmatch,20-30,0.143986556544755
E24:E27,5,nonmatch,20-30,0.167161876034015
E24:E27,6,nonmatch,20-30,0.177267326371135
E24:E27,7,nonmatch,20-30,0.088549007324266
E24:E27,8,nonmatch,20-30,0.135408170675066
E24:E27,9,nonmatch,20-30,0.074353703641265
E10:E10,1,match,30-40,0.412303476494286
E10:E10,2,match,30-40,0.287725645660959
E10:E10,3,match,30-40,0.277629433056323
E10:E10,4,match,30-40,0.410955678264176
E10:E10,5,match,30-40,0.367562854848191
E10:E10,6,match,30-40,0.378424396944438
E10:E10,7,match,30-40,0.47595840988524
E10:E10,8,match,30-40,0.506256511578332
E10:E10,9,match,30-40,0.533891803854663
T10:T10,1,match,30-40,0.216402734335659
T10:T10,2,match,30-40,0.198725341572179
T10:T10,3,match,30-40,0.235814879828878
T10:T10,4,match,30-40,0.230359857964028
T10:T10,5,match,30-40,0.244051107297118
T10:T10,6,match,30-40,0.209623730046619
T10:T10,7,match,30-40,0.284552032695329
T10:T10,8,match,30-40,0.194147875841999
T10:T10,9,match,30-40,0.258646224091964
E48:E48,1,match,30-40,0.627547764794864
E48:E48,2,match,30-40,0.614567238595837
E48:E48,3,match,30-40,0.61399756514318
E48:E48,4,match,30-40,0.595338040075138
E48:E48,5,match,30-40,0.743429168712093
E48:E48,6,match,30-40,0.701126602160633
E48:E48,7,match,30-40,0.705244468938952
E48:E48,8,match,30-40,0.72745564912144
E48:E48,9,match,30-40,0.722924745686556
E39:E39,1,match,30-40,0.244456175812708
E39:E39,2,match,30-40,0.391665019841024
E39:E39,3,match,30-40,0.324301034410613
E39:E39,4,match,30-40,0.286950018860792
E39:E39,5,match,30-40,0.27467488515147
E39:E39,6,match,30-40,0.304871189871247
E39:E39,7,match,30-40,0.31919613010681
E39:E39,8,match,30-40,0.367704547412287
E39:E39,9,match,30-40,0.269937006912593
E36:E36,1,match,30-40,0.509935193645544
E36:E36,2,match,30-40,0.406400267435116
E36:E36,3,match,30-40,0.434302446243629
E36:E36,4,match,30-40,0.425753898960257
E36:E36,5,match,30-40,0.41520406134905
E36:E36,6,match,30-40,0.398491993573164
E36:E36,7,match,30-40,0.500089792552422
E36:E36,8,match,30-40,0.466354965661485
E36:E36,9,match,30-40,0.525322315485867
E34:E34,1,match,30-40,0.476194274067901
E34:E34,2,match,30-40,0.459997357343687
E34:E34,3,match,30-40,0.472613147143187
E34:E34,4,match,30-40,0.54337885075202
E34:E34,5,match,30-40,0.592185069920105
E34:E34,6,match,30-40,0.577625190384031
E34:E34,7,match,30-40,0.500139713783733
E34:E34,8,match,30-40,0.44790975119869
E34:E34,9,match,30-40,0.423672251841925
E28:E28,1,match,30-40,0.494495737454823
E28:E28,2,match,30-40,0.420389975585095
E28:E28,3,match,30-40,0.273536240768253
E28:E28,4,match,30-40,0.336179064555543
E28:E28,5,match,30-40,0.387212327850556
E28:E28,6,match,30-40,0.401235285843451
E28:E28,7,match,30-40,0.397913078543134
E28:E28,8,match,30-40,0.482510468298948
E28:E28,9,match,30-40,0.357593227549692
E27:E27,1,match,30-40,0.562622308459486
E27:E27,2,match,30-40,0.521633983030813
E27:E27,3,match,30-40,0.583186855230736
E27:E27,4,match,30-40,0.578565984410959
E27:E27,5,match,30-40,0.539526637614576
E27:E27,6,match,30-40,0.422430538810076
E27:E27,7,match,30-40,0.486358741284283
E27:E27,8,match,30-40,0.456526710537527
E27:E27,9,match,30-40,0.470791396125537
E24:E24,1,match,30-40,0.661004979569349
E24:E24,2,match,30-40,0.651624744035605
E24:E24,3,match,30-40,0.556737090364734
E24:E24,4,match,30-40,0.577005774406194
E24:E24,5,match,30-40,0.643385726254693
E24:E24,6,match,30-40,0.531545071697111
E24:E24,7,match,30-40,0.487388910591446
E24:E24,8,match,30-40,0.287525533074803
E24:E24,9,match,30-40,0.429449804197863
E10:T10,1,nonmatch,30-40,0.101648085056685
E10:T10,2,nonmatch,30-40,0.013384715094611
E10:T10,3,nonmatch,30-40,0.128614286268859
E10:T10,4,nonmatch,30-40,0.117402504113378
E10:T10,5,nonmatch,30-40,0.141000421990151
E10:T10,6,nonmatch,30-40,0.103339358669551
E10:T10,7,nonmatch,30-40,0.006545690501156
E10:T10,8,nonmatch,30-40,-0.002590659535408
E10:T10,9,nonmatch,30-40,-0.087159085098775
E10:E48,1,nonmatch,30-40,0.058401153590122
E10:E48,2,nonmatch,30-40,0.164031465414527
E10:E48,3,nonmatch,30-40,0.109330992933463
E10:E48,4,nonmatch,30-40,0.183042772589861
E10:E48,5,nonmatch,30-40,-0.003909860210784
E10:E48,6,nonmatch,30-40,0.111282186589902
E10:E48,7,nonmatch,30-40,0.134319166643142
E10:E48,8,nonmatch,30-40,0.039917883451185
E10:E48,9,nonmatch,30-40,-0.038137975611767
E10:E39,1,nonmatch,30-40,0.071892385642357
E10:E39,2,nonmatch,30-40,0.122579668641854
E10:E39,3,nonmatch,30-40,-0.042236460708747
E10:E39,4,nonmatch,30-40,-0.041825589657479
E10:E39,5,nonmatch,30-40,0.021521839192981
E10:E39,6,nonmatch,30-40,-0.02671005679182
E10:E39,7,nonmatch,30-40,0.077960361859741
E10:E39,8,nonmatch,30-40,0.046455750083557
E10:E39,9,nonmatch,30-40,0.122043659836623
E10:E36,1,nonmatch,30-40,0.032756697464055
E10:E36,2,nonmatch,30-40,0.000970408755307
E10:E36,3,nonmatch,30-40,0.011668707355787
E10:E36,4,nonmatch,30-40,0.083521963141987
E10:E36,5,nonmatch,30-40,0.10220761466268
E10:E36,6,nonmatch,30-40,0.137643192734984
E10:E36,7,nonmatch,30-40,0.004450078115422
E10:E36,8,nonmatch,30-40,-0.022098926752952
E10:E36,9,nonmatch,30-40,-0.131502120209402
E10:E34,1,nonmatch,30-40,0.122249065956782
E10:E34,2,nonmatch,30-40,0.073495620341085
E10:E34,3,nonmatch,30-40,0.117049772328374
E10:E34,4,nonmatch,30-40,0.113345132578789
E10:E34,5,nonmatch,30-40,0.094447880411865
E10:E34,6,nonmatch,30-40,0.082266337681877
E10:E34,7,nonmatch,30-40,-0.049124957750851
E10:E34,8,nonmatch,30-40,-0.02768036428175
E10:E34,9,nonmatch,30-40,0.021059343863198
E10:E28,1,nonmatch,30-40,0.109064953833445
E10:E28,2,nonmatch,30-40,0.065437908207126
E10:E28,3,nonmatch,30-40,0.016425301461043
E10:E28,4,nonmatch,30-40,0.109815982700978
E10:E28,5,nonmatch,30-40,0.025130559720034
E10:E28,6,nonmatch,30-40,0.069326118072559
E10:E28,7,nonmatch,30-40,0.062346417928287
E10:E28,8,nonmatch,30-40,0.072903902806981
E10:E28,9,nonmatch,30-40,0.071409611044345
E10:E27,1,nonmatch,30-40,0.004544861104876
E10:E27,2,nonmatch,30-40,0.074524897486598
E10:E27,3,nonmatch,30-40,0.053430531066204
E10:E27,4,nonmatch,30-40,0.079653501695736
E10:E27,5,nonmatch,30-40,0.058098445213464
E10:E27,6,nonmatch,30-40,-0.005620843856807
E10:E27,7,nonmatch,30-40,0.07784341539343
E10:E27,8,nonmatch,30-40,0.017454053317207
E10:E27,9,nonmatch,30-40,0.013321126441548
E10:E24,1,nonmatch,30-40,0.042425422626327
E10:E24,2,nonmatch,30-40,0.080764297144081
E10:E24,3,nonmatch,30-40,0.023374733168302
E10:E24,4,nonmatch,30-40,0.024554526212503
E10:E24,5,nonmatch,30-40,0.067555498254181
E10:E24,6,nonmatch,30-40,0.009077825741843
E10:E24,7,nonmatch,30-40,0.009194606174022
E10:E24,8,nonmatch,30-40,0.016969853664598
E10:E24,9,nonmatch,30-40,0.053829237629911
T10:E10,1,nonmatch,30-40,0.066912531839894
T10:E10,2,nonmatch,30-40,0.025730911313713
T10:E10,3,nonmatch,30-40,-0.035571159627306
T10:E10,4,nonmatch,30-40,0.102545481735249
T10:E10,5,nonmatch,30-40,0.018202781711671
T10:E10,6,nonmatch,30-40,0.11555531440492
T10:E10,7,nonmatch,30-40,0.096709040822576
T10:E10,8,nonmatch,30-40,0.089293991108334
T10:E10,9,nonmatch,30-40,-0.018764295230277
T10:E48,1,nonmatch,30-40,0.053958062215582
T10:E48,2,nonmatch,30-40,0.191268416298883
T10:E48,3,nonmatch,30-40,0.145797886810168
T10:E48,4,nonmatch,30-40,0.115790459605908
T10:E48,5,nonmatch,30-40,0.032697002134287
T10:E48,6,nonmatch,30-40,0.017993828722081
T10:E48,7,nonmatch,30-40,0.164245634078333
T10:E48,8,nonmatch,30-40,0.147984230520225
T10:E48,9,nonmatch,30-40,0.223917770882153
T10:E39,1,nonmatch,30-40,0.085014477298973
T10:E39,2,nonmatch,30-40,0.048105038982016
T10:E39,3,nonmatch,30-40,0.027024567290327
T10:E39,4,nonmatch,30-40,0.060706457063277
T10:E39,5,nonmatch,30-40,0.105174543587386
T10:E39,6,nonmatch,30-40,-0.085618119961481
T10:E39,7,nonmatch,30-40,-0.018855666357922
T10:E39,8,nonmatch,30-40,-0.069512775910652
T10:E39,9,nonmatch,30-40,-0.059134799806012
T10:E36,1,nonmatch,30-40,-0.020747546701062
T10:E36,2,nonmatch,30-40,0.049531678575039
T10:E36,3,nonmatch,30-40,0.078638822752521
T10:E36,4,nonmatch,30-40,0.064502890801701
T10:E36,5,nonmatch,30-40,0.130243714654543
T10:E36,6,nonmatch,30-40,0.102221646345827
T10:E36,7,nonmatch,30-40,0.095649904183071
T10:E36,8,nonmatch,30-40,0.183865342965438
T10:E36,9,nonmatch,30-40,0.156609602435659
T10:E34,1,nonmatch,30-40,0.048941114670715
T10:E34,2,nonmatch,30-40,0.03361257276278
T10:E34,3,nonmatch,30-40,0.035707135963902
T10:E34,4,nonmatch,30-40,0.127729355173064
T10:E34,5,nonmatch,30-40,0.131277530559479
T10:E34,6,nonmatch,30-40,0.100268555799984
T10:E34,7,nonmatch,30-40,0.014876550643947
T10:E34,8,nonmatch,30-40,0.126843011421933
T10:E34,9,nonmatch,30-40,0.160550199463258
T10:E28,1,nonmatch,30-40,0.141147352885711
T10:E28,2,nonmatch,30-40,0.063852592063578
T10:E28,3,nonmatch,30-40,0.080933931276079
T10:E28,4,nonmatch,30-40,-0.016508148453666
T10:E28,5,nonmatch,30-40,0.029357474223745
T10:E28,6,nonmatch,30-40,0.141126851088687
T10:E28,7,nonmatch,30-40,0.080242536399813
T10:E28,8,nonmatch,30-40,0.15173839982473
T10:E28,9,nonmatch,30-40,0.072285172131847
T10:E27,1,nonmatch,30-40,-0.011272192554654
T10:E27,2,nonmatch,30-40,-0.008108909041143
T10:E27,3,nonmatch,30-40,0.104908748328519
T10:E27,4,nonmatch,30-40,0.122819031325517
T10:E27,5,nonmatch,30-40,0.009913814722653
T10:E27,6,nonmatch,30-40,0.069718572049779
T10:E27,7,nonmatch,30-40,0.074627777182677
T10:E27,8,nonmatch,30-40,0.068899793963732
T10:E27,9,nonmatch,30-40,0.136901866943092
T10:E24,1,nonmatch,30-40,0.087876845203998
T10:E24,2,nonmatch,30-40,0.146464080011885
T10:E24,3,nonmatch,30-40,0.129531834866532
T10:E24,4,nonmatch,30-40,0.155620818979698
T10:E24,5,nonmatch,30-40,0.152111707568341
T10:E24,6,nonmatch,30-40,0.005901972132116
T10:E24,7,nonmatch,30-40,0.192922709162627
T10:E24,8,nonmatch,30-40,0.128463871231715
T10:E24,9,nonmatch,30-40,0.078815403783766
E48:E10,1,nonmatch,30-40,0.051788173756528
E48:E10,2,nonmatch,30-40,0.019763935151531
E48:E10,3,nonmatch,30-40,0.024864325733759
E48:E10,4,nonmatch,30-40,0.074517714628825
E48:E10,5,nonmatch,30-40,-0.04612848255847
E48:E10,6,nonmatch,30-40,0.08490097780604
E48:E10,7,nonmatch,30-40,0.131387907027728
E48:E10,8,nonmatch,30-40,0.128078886543721
E48:E10,9,nonmatch,30-40,0.096859024069238
E48:T10,1,nonmatch,30-40,0.131976530890306
E48:T10,2,nonmatch,30-40,-0.010911479013918
E48:T10,3,nonmatch,30-40,0.110435060342369
E48:T10,4,nonmatch,30-40,0.12288218541066
E48:T10,5,nonmatch,30-40,0.096828067206584
E48:T10,6,nonmatch,30-40,0.024328396200054
E48:T10,7,nonmatch,30-40,0.098611245799933
E48:T10,8,nonmatch,30-40,0.122140694028022
E48:T10,9,nonmatch,30-40,0.120471027767154
E48:E39,1,nonmatch,30-40,-0.021327823714954
E48:E39,2,nonmatch,30-40,0.077109275388456
E48:E39,3,nonmatch,30-40,0.100011161089835
E48:E39,4,nonmatch,30-40,0.02156404850066
E48:E39,5,nonmatch,30-40,0.044342965933418
E48:E39,6,nonmatch,30-40,0.092917013858595
E48:E39,7,nonmatch,30-40,0.060849925850537
E48:E39,8,nonmatch,30-40,0.079659315403152
E48:E39,9,nonmatch,30-40,0.07337941612206
E48:E36,1,nonmatch,30-40,0.063128643592143
E48:E36,2,nonmatch,30-40,0.045312671197055
E48:E36,3,nonmatch,30-40,0.063320495915146
E48:E36,4,nonmatch,30-40,0.059545663745579
E48:E36,5,nonmatch,30-40,0.074700584077332
E48:E36,6,nonmatch,30-40,0.050840988822825
E48:E36,7,nonmatch,30-40,0.053233452144226
E48:E36,8,nonmatch,30-40,0.095714424320018
E48:E36,9,nonmatch,30-40,0.056409644561059
E48:E34,1,nonmatch,30-40,0.090238642560938
E48:E34,2,nonmatch,30-40,0.16969691652619
E48:E34,3,nonmatch,30-40,0.027429392786955
E48:E34,4,nonmatch,30-40,0.069531313008115
E48:E34,5,nonmatch,30-40,0.031586612452181
E48:E34,6,nonmatch,30-40,-0.024411704031037
E48:E34,7,nonmatch,30-40,0.014351699916318
E48:E34,8,nonmatch,30-40,0.082585962838122
E48:E34,9,nonmatch,30-40,0.095708827655037
E48:E28,1,nonmatch,30-40,-0.000865482857996
E48:E28,2,nonmatch,30-40,-0.007814021795313
E48:E28,3,nonmatch,30-40,0.043072786334688
E48:E28,4,nonmatch,30-40,0.015938253994536
E48:E28,5,nonmatch,30-40,0.078481418904243
E48:E28,6,nonmatch,30-40,0.083310222116819
E48:E28,7,nonmatch,30-40,0.118500535163954
E48:E28,8,nonmatch,30-40,0.156529829726266
E48:E28,9,nonmatch,30-40,0.196386369534318
E48:E27,1,nonmatch,30-40,0.126213925825625
E48:E27,2,nonmatch,30-40,0.051882614782569
E48:E27,3,nonmatch,30-40,0.03010777207034
E48:E27,4,nonmatch,30-40,0.005300115738682
E48:E27,5,nonmatch,30-40,0.045311389790959
E48:E27,6,nonmatch,30-40,0.066953276493945
E48:E27,7,nonmatch,30-40,0.125497492916941
E48:E27,8,nonmatch,30-40,0.14982192396765
E48:E27,9,nonmatch,30-40,0.076265225056509
E48:E24,1,nonmatch,30-40,0.193665141919237
E48:E24,2,nonmatch,30-40,0.214334151939978
E48:E24,3,nonmatch,30-40,0.129997441821996
E48:E24,4,nonmatch,30-40,0.0919864951434
E48:E24,5,nonmatch,30-40,0.096121228520546
E48:E24,6,nonmatch,30-40,0.024465793273152
E48:E24,7,nonmatch,30-40,-0.028322688695372
E48:E24,8,nonmatch,30-40,0.079826584989378
E48:E24,9,nonmatch,30-40,-0.051683601449214
E39:E10,1,nonmatch,30-40,0.169451496164986
E39:E10,2,nonmatch,30-40,0.069468109124448
E39:E10,3,nonmatch,30-40,0.014718194757727
E39:E10,4,nonmatch,30-40,-0.002320778954641
E39:E10,5,nonmatch,30-40,-0.013800544161729
E39:E10,6,nonmatch,30-40,-0.011712219603649
E39:E10,7,nonmatch,30-40,0.026061449944316
E39:E10,8,nonmatch,30-40,0.079058873515876
E39:E10,9,nonmatch,30-40,0.003359554729754
E39:T10,1,nonmatch,30-40,0.08206962539666
E39:T10,2,nonmatch,30-40,-0.013061918181331
E39:T10,3,nonmatch,30-40,0.024659583539121
E39:T10,4,nonmatch,30-40,0.158467621542187
E39:T10,5,nonmatch,30-40,0.176691561121965
E39:T10,6,nonmatch,30-40,0.082764833272114
E39:T10,7,nonmatch,30-40,0.071818019171536
E39:T10,8,nonmatch,30-40,-0.035314652016728
E39:T10,9,nonmatch,30-40,0.000772674941128
E39:E48,1,nonmatch,30-40,0.055177058589483
E39:E48,2,nonmatch,30-40,-0.020244556812802
E39:E48,3,nonmatch,30-40,0.054346325123825
E39:E48,4,nonmatch,30-40,0.058703122272342
E39:E48,5,nonmatch,30-40,-0.005619028643719
E39:E48,6,nonmatch,30-40,0.04880083460099
E39:E48,7,nonmatch,30-40,0.08233190178618
E39:E48,8,nonmatch,30-40,0.078606534411501
E39:E48,9,nonmatch,30-40,0.197225970401848
E39:E36,1,nonmatch,30-40,0.096952129796034
E39:E36,2,nonmatch,30-40,-9.17149242664595E-05
E39:E36,3,nonmatch,30-40,0.052464959797301
E39:E36,4,nonmatch,30-40,0.098152975120636
E39:E36,5,nonmatch,30-40,0.045997222604668
E39:E36,6,nonmatch,30-40,0.016878567669608
E39:E36,7,nonmatch,30-40,-0.006093388929636
E39:E36,8,nonmatch,30-40,0.123581445902823
E39:E36,9,nonmatch,30-40,0.063730888919344
E39:E34,1,nonmatch,30-40,0.054542960785832
E39:E34,2,nonmatch,30-40,0.033507296200108
E39:E34,3,nonmatch,30-40,0.006067657758611
E39:E34,4,nonmatch,30-40,0.040876638960557
E39:E34,5,nonmatch,30-40,0.04077173683159
E39:E34,6,nonmatch,30-40,0.04383292055786
E39:E34,7,nonmatch,30-40,0.006959327378593
E39:E34,8,nonmatch,30-40,0.092267450068241
E39:E34,9,nonmatch,30-40,0.218967062899668
E39:E28,1,nonmatch,30-40,0.129621728566666
E39:E28,2,nonmatch,30-40,-0.017264331056873
E39:E28,3,nonmatch,30-40,-0.015064718996394
E39:E28,4,nonmatch,30-40,0.112658257212598
E39:E28,5,nonmatch,30-40,0.091928331749558
E39:E28,6,nonmatch,30-40,0.147135612674857
E39:E28,7,nonmatch,30-40,0.16672998325488
E39:E28,8,nonmatch,30-40,0.1371021946356
E39:E28,9,nonmatch,30-40,0.093649584742226
E39:E27,1,nonmatch,30-40,0.046094956445169
E39:E27,2,nonmatch,30-40,0.030709417679671
E39:E27,3,nonmatch,30-40,0.043494354861659
E39:E27,4,nonmatch,30-40,0.055777488536426
E39:E27,5,nonmatch,30-40,-0.022911668785041
E39:E27,6,nonmatch,30-40,0.001359675313051
E39:E27,7,nonmatch,30-40,0.07120949232886
E39:E27,8,nonmatch,30-40,-0.007047532753719
E39:E27,9,nonmatch,30-40,-0.078235344317736
E39:E24,1,nonmatch,30-40,0.005193288816188
E39:E24,2,nonmatch,30-40,0.011240359407113
E39:E24,3,nonmatch,30-40,0.006982556460908
E39:E24,4,nonmatch,30-40,0.083264435358753
E39:E24,5,nonmatch,30-40,0.172182363883336
E39:E24,6,nonmatch,30-40,0.124539305302655
E39:E24,7,nonmatch,30-40,0.150951110031398
E39:E24,8,nonmatch,30-40,0.094601986081694
E39:E24,9,nonmatch,30-40,-0.042357081296783
E36:E10,1,nonmatch,30-40,0.085789663616288
E36:E10,2,nonmatch,30-40,0.024869989115883
E36:E10,3,nonmatch,30-40,0.119573469443341
E36:E10,4,nonmatch,30-40,0.130493869862891
E36:E10,5,nonmatch,30-40,0.004279259217001
E36:E10,6,nonmatch,30-40,-0.027206467731505
E36:E10,7,nonmatch,30-40,-0.055774381739795
E36:E10,8,nonmatch,30-40,-0.026873726039064
E36:E10,9,nonmatch,30-40,-0.030796178753494
E36:T10,1,nonmatch,30-40,0.118945915415861
E36:T10,2,nonmatch,30-40,0.069959176679242
E36:T10,3,nonmatch,30-40,0.162578793340726
E36:T10,4,nonmatch,30-40,0.196890755529879
E36:T10,5,nonmatch,30-40,0.126300731069133
E36:T10,6,nonmatch,30-40,0.188800762517448
E36:T10,7,nonmatch,30-40,0.132407979652346
E36:T10,8,nonmatch,30-40,0.157550275265575
E36:T10,9,nonmatch,30-40,0.158883146152159
E36:E48,1,nonmatch,30-40,0.153927109167645
E36:E48,2,nonmatch,30-40,0.130274728064516
E36:E48,3,nonmatch,30-40,0.101906061645172
E36:E48,4,nonmatch,30-40,0.154142871284205
E36:E48,5,nonmatch,30-40,0.046825899751586
E36:E48,6,nonmatch,30-40,0.045876105303342
E36:E48,7,nonmatch,30-40,0.035311609076384
E36:E48,8,nonmatch,30-40,0.111460803250751
E36:E48,9,nonmatch,30-40,0.094633265126866
E36:E39,1,nonmatch,30-40,0.030320473474542
E36:E39,2,nonmatch,30-40,-0.027984010648495
E36:E39,3,nonmatch,30-40,-0.043986389947234
E36:E39,4,nonmatch,30-40,-0.058149753441216
E36:E39,5,nonmatch,30-40,-0.058041394594441
E36:E39,6,nonmatch,30-40,-0.163839462397255
E36:E39,7,nonmatch,30-40,-0.095801148419887
E36:E39,8,nonmatch,30-40,-0.003985096511855
E36:E39,9,nonmatch,30-40,-0.016890981705803
E36:E34,1,nonmatch,30-40,0.087375119885597
E36:E34,2,nonmatch,30-40,0.088101893924422
E36:E34,3,nonmatch,30-40,0.055653759743566
E36:E34,4,nonmatch,30-40,0.208945298679911
E36:E34,5,nonmatch,30-40,0.190719097827607
E36:E34,6,nonmatch,30-40,0.153368907855695
E36:E34,7,nonmatch,30-40,0.17726592861273
E36:E34,8,nonmatch,30-40,0.110519633628335
E36:E34,9,nonmatch,30-40,0.098680343440923
E36:E28,1,nonmatch,30-40,-0.053502410965698
E36:E28,2,nonmatch,30-40,-0.045919853501884
E36:E28,3,nonmatch,30-40,0.023222396835259
E36:E28,4,nonmatch,30-40,0.065161416505817
E36:E28,5,nonmatch,30-40,0.031453333882876
E36:E28,6,nonmatch,30-40,0.037167348602127
E36:E28,7,nonmatch,30-40,-0.000542532249783
E36:E28,8,nonmatch,30-40,0.080636531530845
E36:E28,9,nonmatch,30-40,0.162909585067974
E36:E27,1,nonmatch,30-40,0.1474431526309
E36:E27,2,nonmatch,30-40,0.114464429535854
E36:E27,3,nonmatch,30-40,0.193092428711806
E36:E27,4,nonmatch,30-40,0.197773773738001
E36:E27,5,nonmatch,30-40,0.178574257524977
E36:E27,6,nonmatch,30-40,0.173361385347638
E36:E27,7,nonmatch,30-40,0.077216459097004
E36:E27,8,nonmatch,30-40,0.080346746312893
E36:E27,9,nonmatch,30-40,0.108423827837322
E36:E24,1,nonmatch,30-40,0.184451104909703
E36:E24,2,nonmatch,30-40,0.17373271291171
E36:E24,3,nonmatch,30-40,0.102100449828896
E36:E24,4,nonmatch,30-40,0.049676258857467
E36:E24,5,nonmatch,30-40,0.052301029832596
E36:E24,6,nonmatch,30-40,0.139476857158379
E36:E24,7,nonmatch,30-40,0.09948408868732
E36:E24,8,nonmatch,30-40,-0.007635775037974
E36:E24,9,nonmatch,30-40,-0.011632520898701
E34:E10,1,nonmatch,30-40,0.034816415639228
E34:E10,2,nonmatch,30-40,0.076560541903896
E34:E10,3,nonmatch,30-40,0.06244044005811
E34:E10,4,nonmatch,30-40,0.155267430075993
E34:E10,5,nonmatch,30-40,0.058806148322202
E34:E10,6,nonmatch,30-40,0.047679386148203
E34:E10,7,nonmatch,30-40,-0.002978149773637
E34:E10,8,nonmatch,30-40,-0.001843034039694
E34:E10,9,nonmatch,30-40,-0.013982542931344
E34:T10,1,nonmatch,30-40,0.15380610824374
E34:T10,2,nonmatch,30-40,0.086500881784179
E34:T10,3,nonmatch,30-40,0.166220334768573
E34:T10,4,nonmatch,30-40,0.09763283736451
E34:T10,5,nonmatch,30-40,0.110850363339681
E34:T10,6,nonmatch,30-40,0.177799654267294
E34:T10,7,nonmatch,30-40,0.1121490284708
E34:T10,8,nonmatch,30-40,0.143194477088864
E34:T10,9,nonmatch,30-40,0.055162951652723
E34:E48,1,nonmatch,30-40,0.144912909121124
E34:E48,2,nonmatch,30-40,0.11169936748613
E34:E48,3,nonmatch,30-40,0.122001641326394
E34:E48,4,nonmatch,30-40,0.053924299768257
E34:E48,5,nonmatch,30-40,0.00809836288462
E34:E48,6,nonmatch,30-40,-0.031648500462621
E34:E48,7,nonmatch,30-40,0.049110686712816
E34:E48,8,nonmatch,30-40,0.21060426632155
E34:E48,9,nonmatch,30-40,0.080447884147103
E34:E39,1,nonmatch,30-40,0.009728435400477
E34:E39,2,nonmatch,30-40,-0.03553173357237
E34:E39,3,nonmatch,30-40,-0.008334012822361
E34:E39,4,nonmatch,30-40,-0.033233456095411
E34:E39,5,nonmatch,30-40,-0.062075500210012
E34:E39,6,nonmatch,30-40,-0.011550297188515
E34:E39,7,nonmatch,30-40,0.042122088518762
E34:E39,8,nonmatch,30-40,0.036318088032172
E34:E39,9,nonmatch,30-40,0.109123205102669
E34:E36,1,nonmatch,30-40,0.125697137611827
E34:E36,2,nonmatch,30-40,0.135886102924601
E34:E36,3,nonmatch,30-40,0.106651623795793
E34:E36,4,nonmatch,30-40,0.18311238161074
E34:E36,5,nonmatch,30-40,0.056931151527047
E34:E36,6,nonmatch,30-40,0.177461522852042
E34:E36,7,nonmatch,30-40,0.187228838991105
E34:E36,8,nonmatch,30-40,0.217004074112753
E34:E36,9,nonmatch,30-40,0.14569081006259
E34:E28,1,nonmatch,30-40,0.020233326629707
E34:E28,2,nonmatch,30-40,0.073897907059495
E34:E28,3,nonmatch,30-40,-0.000247948060773
E34:E28,4,nonmatch,30-40,-0.026210918512342
E34:E28,5,nonmatch,30-40,-0.032203185696147
E34:E28,6,nonmatch,30-40,0.057653383506151
E34:E28,7,nonmatch,30-40,0.073378888405927
E34:E28,8,nonmatch,30-40,0.122179532844654
E34:E28,9,nonmatch,30-40,0.098942161332411
E34:E27,1,nonmatch,30-40,0.097209154111525
E34:E27,2,nonmatch,30-40,0.145848029815919
E34:E27,3,nonmatch,30-40,0.108845462371508
E34:E27,4,nonmatch,30-40,0.094900039447768
E34:E27,5,nonmatch,30-40,0.091270572230311
E34:E27,6,nonmatch,30-40,0.083102558297195
E34:E27,7,nonmatch,30-40,0.017140776031015
E34:E27,8,nonmatch,30-40,-0.005942908955519
E34:E27,9,nonmatch,30-40,0.045187025876275
E34:E24,1,nonmatch,30-40,0.138650599296066
E34:E24,2,nonmatch,30-40,0.066194881398201
E34:E24,3,nonmatch,30-40,0.050022423408646
E34:E24,4,nonmatch,30-40,0.040011445938583
E34:E24,5,nonmatch,30-40,0.018419531731718
E34:E24,6,nonmatch,30-40,0.036378520224008
E34:E24,7,nonmatch,30-40,-0.017815174209528
E34:E24,8,nonmatch,30-40,0.144549045948509
E34:E24,9,nonmatch,30-40,0.133395948071447
E28:E10,1,nonmatch,30-40,0.040267485544266
E28:E10,2,nonmatch,30-40,0.040211951379954
E28:E10,3,nonmatch,30-40,0.135339281177298
E28:E10,4,nonmatch,30-40,-0.043865889531654
E28:E10,5,nonmatch,30-40,0.059261539288893
E28:E10,6,nonmatch,30-40,0.110046854538545
E28:E10,7,nonmatch,30-40,-0.008260178596324
E28:E10,8,nonmatch,30-40,0.022027419588213
E28:E10,9,nonmatch,30-40,0.130093876180365
E28:T10,1,nonmatch,30-40,0.189748226936463
E28:T10,2,nonmatch,30-40,-0.034896384065876
E28:T10,3,nonmatch,30-40,-0.087127913596623
E28:T10,4,nonmatch,30-40,-0.002137705154749
E28:T10,5,nonmatch,30-40,0.024432662063161
E28:T10,6,nonmatch,30-40,0.003999311426412
E28:T10,7,nonmatch,30-40,0.043504748275529
E28:T10,8,nonmatch,30-40,0.155459119144754
E28:T10,9,nonmatch,30-40,0.043970869503168
E28:E48,1,nonmatch,30-40,0.034748749740093
E28:E48,2,nonmatch,30-40,0.064474869713619
E28:E48,3,nonmatch,30-40,0.069983422090664
E28:E48,4,nonmatch,30-40,0.067828654290612
E28:E48,5,nonmatch,30-40,0.053842391493593
